2019-08-28 09:55:34,751 ib_insync.client WARNING Started to throttle requests
2019-08-28 09:55:36,772 ib_insync.client WARNING Stopped to throttle requests
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,220 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.jfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:57:52,226 ib_insync.wrapper INFO Warning 2108, reqId -1: Market data farm connection is inactive but should be available upon demand.cashfarm
2019-08-28 09:58:33,739 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Stock(conId=37018770, symbol='T', right='0', primaryExchange='NYSE', currency='USD', localSymbol='T', tradingClass='T'), position=-100.0, marketPrice=34.7060013, marketValue=-3470.6, averageCost=33.499188, unrealizedPNL=-120.68, realizedPNL=0.0, account='U8898867')
2019-08-28 09:58:33,751 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=350436637, symbol='COF', lastTradeDateOrContractMonth='20190920', strike=70.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COF   190920P00070000', tradingClass='COF'), position=-1.0, marketPrice=0.19154865, marketValue=-19.15, averageCost=27.3245, unrealizedPNL=8.17, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375810629, symbol='COST', lastTradeDateOrContractMonth='20191018', strike=330.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  191018C00330000', tradingClass='COST'), position=-1.0, marketPrice=2.1402278, marketValue=-214.02, averageCost=9.2049, unrealizedPNL=-204.82, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875763, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=165.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00165000', tradingClass='AAPL'), position=-1.0, marketPrice=0.11326455, marketValue=-11.33, averageCost=13.2048, unrealizedPNL=1.88, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375875837, symbol='AAPL', lastTradeDateOrContractMonth='20190906', strike=192.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190906P00192500', tradingClass='AAPL'), position=-1.0, marketPrice=1.02, marketValue=-102.0, averageCost=59.1039, unrealizedPNL=-42.9, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,462 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375883646, symbol='AMGN', lastTradeDateOrContractMonth='20190906', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  190906P00170000', tradingClass='AMGN'), position=-1.0, marketPrice=0.0349809, marketValue=-3.5, averageCost=12.2048, unrealizedPNL=8.71, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889385, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=410.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00410000', tradingClass='BA'), position=-1.0, marketPrice=0.0291104, marketValue=-2.91, averageCost=9.2049, unrealizedPNL=6.29, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375889388, symbol='BA', lastTradeDateOrContractMonth='20190906', strike=415.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    190906C00415000', tradingClass='BA'), position=-1.0, marketPrice=0.02517525, marketValue=-2.52, averageCost=9.2049, unrealizedPNL=6.69, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,463 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893499, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=465.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00465000', tradingClass='BLK'), position=-1.0, marketPrice=0.00757845, marketValue=-0.76, averageCost=9.7549, unrealizedPNL=9.0, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,464 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893502, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=467.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00467500', tradingClass='BLK'), position=-1.0, marketPrice=0.00567185, marketValue=-0.57, averageCost=9.7549, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,465 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375893506, symbol='BLK', lastTradeDateOrContractMonth='20190906', strike=470.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190906C00470000', tradingClass='BLK'), position=-1.0, marketPrice=0.00347845, marketValue=-0.35, averageCost=9.7549, unrealizedPNL=9.41, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,465 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901049, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=300.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00300000', tradingClass='COST'), position=-1.0, marketPrice=5.4111886, marketValue=-541.12, averageCost=9.2049, unrealizedPNL=-531.91, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,466 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901074, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00302500', tradingClass='COST'), position=-1.0, marketPrice=4.30465125, marketValue=-430.47, averageCost=9.2049, unrealizedPNL=-421.26, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,466 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375901089, symbol='COST', lastTradeDateOrContractMonth='20190906', strike=305.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190906C00305000', tradingClass='COST'), position=-1.0, marketPrice=3.3831496, marketValue=-338.31, averageCost=9.2049, unrealizedPNL=-329.11, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,467 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932510, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=170.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00170000', tradingClass='HD'), position=-1.0, marketPrice=0.2509306, marketValue=-25.09, averageCost=25.2046, unrealizedPNL=0.11, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,467 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375932520, symbol='HD', lastTradeDateOrContractMonth='20191018', strike=175.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HD    191018P00175000', tradingClass='HD'), position=-1.0, marketPrice=0.3616644, marketValue=-36.17, averageCost=32.2044, unrealizedPNL=-3.96, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,467 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375964770, symbol='MA', lastTradeDateOrContractMonth='20190830', strike=302.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190830C00302500', tradingClass='MA'), position=-1.0, marketPrice=0.0019033, marketValue=-0.19, averageCost=9.3849, unrealizedPNL=9.19, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,468 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965118, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00250000', tradingClass='MA'), position=-1.0, marketPrice=0.5146188, marketValue=-51.46, averageCost=49.904, unrealizedPNL=-1.56, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,468 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965126, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00252500', tradingClass='MA'), position=-1.0, marketPrice=0.6117686, marketValue=-61.18, averageCost=61.9038, unrealizedPNL=0.73, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,469 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375965138, symbol='MA', lastTradeDateOrContractMonth='20190906', strike=255.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190906P00255000', tradingClass='MA'), position=-1.0, marketPrice=0.7522735, marketValue=-75.23, averageCost=74.9035, unrealizedPNL=-0.32, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,469 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966000, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00200000', tradingClass='MCD'), position=-1.0, marketPrice=0.1887813, marketValue=-18.88, averageCost=20.2047, unrealizedPNL=1.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,470 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966015, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=202.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00202500', tradingClass='MCD'), position=-1.0, marketPrice=0.2827914, marketValue=-28.28, averageCost=24.2046, unrealizedPNL=-4.07, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,470 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375966024, symbol='MCD', lastTradeDateOrContractMonth='20190906', strike=205.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190906P00205000', tradingClass='MCD'), position=-1.0, marketPrice=0.4199634, marketValue=-42.0, averageCost=31.2044, unrealizedPNL=-10.79, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,471 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375969527, symbol='PEP', lastTradeDateOrContractMonth='20190906', strike=139.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190906C00139000', tradingClass='PEP'), position=-1.0, marketPrice=0.1509669, marketValue=-15.1, averageCost=9.2049, unrealizedPNL=-5.89, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,471 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375969542, symbol='PEP', lastTradeDateOrContractMonth='20190906', strike=140.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190906C00140000', tradingClass='PEP'), position=-1.0, marketPrice=0.08568065, marketValue=-8.57, averageCost=9.2049, unrealizedPNL=0.64, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,472 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375971403, symbol='MSFT', lastTradeDateOrContractMonth='20190906', strike=120.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190906P00120000', tradingClass='MSFT'), position=-1.0, marketPrice=0.158959, marketValue=-15.9, averageCost=17.2047, unrealizedPNL=1.31, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,472 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991652, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=85.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00085500', tradingClass='SBUX'), position=-1.0, marketPrice=0.06724065, marketValue=-6.72, averageCost=16.9038, unrealizedPNL=10.18, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,472 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991679, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=86.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00086500', tradingClass='SBUX'), position=-1.0, marketPrice=0.0875134, marketValue=-8.75, averageCost=20.9037, unrealizedPNL=12.15, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,473 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991680, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=86.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00086000', tradingClass='SBUX'), position=-1.0, marketPrice=0.07821295, marketValue=-7.82, averageCost=19.9038, unrealizedPNL=12.08, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,473 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=375991695, symbol='SBUX', lastTradeDateOrContractMonth='20190906', strike=87.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='SBUX  190906P00087000', tradingClass='SBUX'), position=-1.0, marketPrice=0.09746445, marketValue=-9.75, averageCost=22.9037, unrealizedPNL=13.16, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,474 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376023159, symbol='V', lastTradeDateOrContractMonth='20190906', strike=160.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190906P00160000', tradingClass='V'), position=-1.0, marketPrice=0.25527885, marketValue=-25.53, averageCost=37.2043, unrealizedPNL=11.68, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,474 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376023170, symbol='V', lastTradeDateOrContractMonth='20190906', strike=162.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190906P00162500', tradingClass='V'), position=-1.0, marketPrice=0.3302487, marketValue=-33.02, averageCost=38.2043, unrealizedPNL=5.18, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,475 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376169265, symbol='AXP', lastTradeDateOrContractMonth='20190830', strike=110.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AXP   190830P00110000', tradingClass='AXP'), position=-1.0, marketPrice=0.05225935, marketValue=-5.23, averageCost=15.2048, unrealizedPNL=9.98, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,475 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376175251, symbol='LMT', lastTradeDateOrContractMonth='20190906', strike=320.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='LMT   190906P00320000', tradingClass='LMT'), position=-1.0, marketPrice=0.060968, marketValue=-6.1, averageCost=14.7548, unrealizedPNL=8.66, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,476 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376251542, symbol='BA', lastTradeDateOrContractMonth='20191018', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BA    191018P00250000', tradingClass='BA'), position=-1.0, marketPrice=0.41265925, marketValue=-41.27, averageCost=9.2049, unrealizedPNL=-32.06, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,476 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376258139, symbol='LLY', lastTradeDateOrContractMonth='20190906', strike=95.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='LLY   190906P00095000', tradingClass='LLY'), position=-1.0, marketPrice=0.05221785, marketValue=-5.22, averageCost=9.2049, unrealizedPNL=3.98, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,477 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376260613, symbol='MCD', lastTradeDateOrContractMonth='20191018', strike=195.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   191018P00195000', tradingClass='MCD'), position=-1.0, marketPrice=1.14709115, marketValue=-114.71, averageCost=71.2036, unrealizedPNL=-43.51, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,477 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376444006, symbol='COF', lastTradeDateOrContractMonth='20190830', strike=70.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COF   190830P00070000', tradingClass='COF'), position=-1.0, marketPrice=0.00363345, marketValue=-0.36, averageCost=10.3249, unrealizedPNL=9.96, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,477 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376512176, symbol='ACN', lastTradeDateOrContractMonth='20190913', strike=212.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ACN   190913C00212500', tradingClass='ACN'), position=-1.0, marketPrice=0.10594305, marketValue=-10.59, averageCost=9.7549, unrealizedPNL=-0.84, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,478 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376512719, symbol='AAPL', lastTradeDateOrContractMonth='20190913', strike=190.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190913P00190000', tradingClass='AAPL'), position=-1.0, marketPrice=1.55230155, marketValue=-155.23, averageCost=79.9034, unrealizedPNL=-75.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,478 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376512724, symbol='AAPL', lastTradeDateOrContractMonth='20190913', strike=192.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AAPL  190913P00192500', tradingClass='AAPL'), position=-1.0, marketPrice=1.91362225, marketValue=-191.36, averageCost=97.9031, unrealizedPNL=-93.46, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,479 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376521989, symbol='AMGN', lastTradeDateOrContractMonth='20190913', strike=157.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  190913P00157500', tradingClass='AMGN'), position=-1.0, marketPrice=0.08052465, marketValue=-8.05, averageCost=9.2049, unrealizedPNL=1.15, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,479 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376522014, symbol='AMGN', lastTradeDateOrContractMonth='20190913', strike=162.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='AMGN  190913P00162500', tradingClass='AMGN'), position=-1.0, marketPrice=0.08573955, marketValue=-8.57, averageCost=10.2049, unrealizedPNL=1.63, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,479 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376530463, symbol='BLK', lastTradeDateOrContractMonth='20190913', strike=495.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='BLK   190913C00495000', tradingClass='BLK'), position=-1.0, marketPrice=0.0224672, marketValue=-2.25, averageCost=9.7549, unrealizedPNL=7.51, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,480 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376542657, symbol='COST', lastTradeDateOrContractMonth='20190913', strike=307.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190913C00307500', tradingClass='COST'), position=-1.0, marketPrice=3.53676485, marketValue=-353.68, averageCost=9.2049, unrealizedPNL=-344.47, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,480 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376542660, symbol='COST', lastTradeDateOrContractMonth='20190913', strike=310.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='COST  190913C00310000', tradingClass='COST'), position=-1.0, marketPrice=2.84714725, marketValue=-284.71, averageCost=9.2049, unrealizedPNL=-275.51, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,480 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376565519, symbol='HON', lastTradeDateOrContractMonth='20190830', strike=149.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190830P00149000', tradingClass='HON'), position=-1.0, marketPrice=0.10855875, marketValue=-10.86, averageCost=18.2047, unrealizedPNL=7.35, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,481 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376565564, symbol='HON', lastTradeDateOrContractMonth='20190906', strike=145.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='HON   190906P00145000', tradingClass='HON'), position=-1.0, marketPrice=0.2147196, marketValue=-21.47, averageCost=34.2044, unrealizedPNL=12.73, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,481 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376582704, symbol='JPM', lastTradeDateOrContractMonth='20191018', strike=85.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='JPM   191018P00085000', tradingClass='JPM'), position=-1.0, marketPrice=0.42853665, marketValue=-42.85, averageCost=39.2043, unrealizedPNL=-3.65, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,482 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376583638, symbol='MCD', lastTradeDateOrContractMonth='20190913', strike=197.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190913P00197500', tradingClass='MCD'), position=-1.0, marketPrice=0.3019627, marketValue=-30.2, averageCost=24.2046, unrealizedPNL=-5.99, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,482 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376583653, symbol='MCD', lastTradeDateOrContractMonth='20190913', strike=200.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MCD   190913P00200000', tradingClass='MCD'), position=-1.0, marketPrice=0.4200522, marketValue=-42.01, averageCost=30.2045, unrealizedPNL=-11.8, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,483 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376589883, symbol='MA', lastTradeDateOrContractMonth='20190913', strike=247.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190913P00247500', tradingClass='MA'), position=-1.0, marketPrice=0.8447034, marketValue=-84.47, averageCost=74.9035, unrealizedPNL=-9.57, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,483 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376589911, symbol='MA', lastTradeDateOrContractMonth='20190913', strike=250.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190913P00250000', tradingClass='MA'), position=-1.0, marketPrice=1.00189755, marketValue=-100.19, averageCost=87.0433, unrealizedPNL=-13.15, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,484 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376589931, symbol='MA', lastTradeDateOrContractMonth='20190913', strike=252.5, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MA    190913P00252500', tradingClass='MA'), position=-1.0, marketPrice=1.1647687, marketValue=-116.48, averageCost=103.0429, unrealizedPNL=-13.43, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,484 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376605977, symbol='PEP', lastTradeDateOrContractMonth='20190913', strike=140.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190913C00140000', tradingClass='PEP'), position=-1.0, marketPrice=0.21378295, marketValue=-21.38, averageCost=9.2049, unrealizedPNL=-12.17, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,485 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376605980, symbol='PEP', lastTradeDateOrContractMonth='20190913', strike=141.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190913C00141000', tradingClass='PEP'), position=-1.0, marketPrice=0.15063285, marketValue=-15.06, averageCost=9.2049, unrealizedPNL=-5.86, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,485 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376605989, symbol='PEP', lastTradeDateOrContractMonth='20190913', strike=142.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='PEP   190913C00142000', tradingClass='PEP'), position=-1.0, marketPrice=0.10694805, marketValue=-10.69, averageCost=9.2049, unrealizedPNL=-1.49, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,485 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376631564, symbol='V', lastTradeDateOrContractMonth='20190913', strike=192.5, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='V     190913C00192500', tradingClass='V'), position=-1.0, marketPrice=0.07786325, marketValue=-7.79, averageCost=9.2049, unrealizedPNL=1.42, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,485 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376635372, symbol='TXN', lastTradeDateOrContractMonth='20190913', strike=135.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='TXN   190913C00135000', tradingClass='TXN'), position=-1.0, marketPrice=0.06741415, marketValue=-6.74, averageCost=9.2049, unrealizedPNL=2.46, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,486 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376738814, symbol='ADBE', lastTradeDateOrContractMonth='20190913', strike=345.0, right='C', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='ADBE  190913C00345000', tradingClass='ADBE'), position=-1.0, marketPrice=0.0151829, marketValue=-1.52, averageCost=16.9047, unrealizedPNL=15.39, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,486 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376752148, symbol='DIS', lastTradeDateOrContractMonth='20190830', strike=125.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='DIS   190830P00125000', tradingClass='DIS'), position=-1.0, marketPrice=0.02054315, marketValue=-2.05, averageCost=31.3844, unrealizedPNL=29.33, realizedPNL=0.0, account='U8898867')
2019-08-28 10:03:24,486 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376758896, symbol='MSFT', lastTradeDateOrContractMonth='20190913', strike=120.0, right='P', multiplier='100', primaryExchange='AMEX', currency='USD', localSymbol='MSFT  190913P00120000', tradingClass='MSFT'), position=-1.0, marketPrice=0.358986, marketValue=-35.9, averageCost=26.2045, unrealizedPNL=-9.69, realizedPNL=0.0, account='U8898867')
